,nombre_artista,nombre_canción,año_lanzamiento,género_musical,tipo
1106,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM378),2021,trance,track
1107,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM371),2021,trance,track
1108,Xiasou,Diversion - Martin Martin Remix,2021,trance,track
1109,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYMR399),2021,trance,track
1110,Coral Chiller,Outlines,2021,trance,track
1111,Various Artists,Hi Tech - Rave Mix,2021,trance,track
1112,Various Artists,Faithful (Vocal Mix),2021,trance,track
1113,Various Artists,Ocean Lizards,2021,trance,track
1114,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM387),2021,trance,track
1115,Andrew Rayel,X2 (FYH268),2021,trance,track
1116,Various Artists,Another Shot,2021,trance,track
1117,Coral Chiller,Cove,2021,trance,track
1118,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM384),2021,trance,track
1119,Various Artists,Midnight in the Garden,2021,trance,track
1120,Ilai,Последствия,2021,trance,track
1121,Tycoos Future Horizons Radio,Future Horizons Outro,2021,trance,track
1122,Tromesa,Nowina,2021,trance,track
1123,DoctorSpook,Solar Wind,2021,trance,track
1124,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYMR391),2021,trance,track
1125,Manuel Rocca,Levitated Radio (LEVITATED 126) - TUNE OF THE CROWD,2021,trance,track
1126,Natural Born,Death Row - Sushi Remix,2021,trance,track
1127,DoctorSpook,Space Travel,2021,trance,track
1128,Proxeeus,The Most Logical Thing in the World,2021,trance,track
1129,Lee Coulson,Magic Bus - WAE2021,2021,trance,track
1130,Goa Doc,Valley Of The Kings - Median Project Remix,2021,trance,track
1131,Manuel Rocca,Levitated Radio 131 (LEVITATED 131) - TUNE OF THE CROWD,2021,trance,track
1132,Tromesa,Ciekły Związek,2021,trance,track
1133,Manuel Rocca,Levitated Radio (LEVITATED 128) - TUNE OF THE CROWD,2021,trance,track
1134,Various Artists,Powerfull Reloaded - re-work 2013,2021,trance,track
1135,Orion,Nicebytes,2021,trance,track
1136,Various Artists,Triptropp,2021,trance,track
1137,Manuel Rocca,Levitated Radio (LEVITATED 124) - Pure Uplifting,2021,trance,track
1138,Various Artists,Chaos,2021,trance,track
1139,DoctorSpook,Around The World,2021,trance,track
1140,Timescape,A Case of Blue - 2021 Remaster,2021,trance,track
1141,Dylan Deck,Matarma - Ghazi Remix,2021,trance,track
1142,Various Artists,No Time,2021,trance,track
1143,Robotnico,Can You Feel The Beat,2021,trance,track
1144,Various Artists,Valkyrie - 155 Mix,2021,trance,track
1145,DoctorSpook,Feed Your Ego - Electit Remix,2021,trance,track
1146,Cosmic Gate's Wake Your Mind Radio,Liquid Dance (WYM370),2021,trance,track
1147,DoctorSpook,Elysian Vibe,2021,trance,track
1148,Sneila,The Call Of Cthuluh,2021,trance,track
1149,Synchronized Music Radio,Walk On Water [SMP03] - NyTiGen & Ruslan Borisov Remix,2021,trance,track
1150,Coral Chiller,Opportunity,2021,trance,track
1151,Various Artists,You're the One,2021,trance,track
1152,Various Artists,Remember - Single Version,2021,trance,track
1153,Various Artists,Hi Tech - Rave Mix,2021,trance,track
1154,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM379),2021,trance,track
1155,Various Artists,Hi Tech - Rave Mix,2021,trance,track
1156,Kamasutra,Nights Body Feeling,2021,trance,track
1157,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYMR395),2021,trance,track
1158,Various Artists,Midnight in the Garden - Original Mix,2021,trance,track
1159,Various Artists,Homens de Guerra,2021,trance,track
1160,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM386),2021,trance,track
1161,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM353),2021,trance,track
1162,Robotnico,Backtired - Radio Edit,2021,trance,track
1163,Various Artists,Bio Diversity,2021,trance,track
1164,Progression,Reach Further - X-Press 2 Homodustrial Mix,2021,trance,track
1165,Kamasutra,Perfect Night Ambient,2021,trance,track
1166,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM364),2021,trance,track
1167,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM390),2021,trance,track
1168,Nik Nazarov,Look Back,2021,trance,track
1169,Kamasutra,Tasty Music Background,2021,trance,track
1170,Various Artists,Drumming,2021,trance,track
1171,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYMR392),2021,trance,track
1172,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM359),2021,trance,track
1173,Kamasutra,Hot Chill Lounge Sounds,2021,trance,track
1174,Various Artists,Keep On Lovin,2021,trance,track
1175,Robotnico,Backtired - Vox Populi Mix,2021,trance,track
1176,Robotnico,Backtired - DJ Hooligan Remix,2021,trance,track
1177,Nik Nazarov,Last Kiss,2021,trance,track
1178,DoctorSpook,Green Rain,2021,trance,track
1179,Various Artists,Don't Answer Me - Chill Lounge Del Mar Mix,2021,trance,track
1180,Various Artists,Silver Surfer,2021,trance,track
1181,Various Artists,Lunasphere - Original Mix,2021,trance,track
1182,Ascension,What a View,2021,trance,track
1183,Xiasou,Diversion - Martin Martin Remix,2021,trance,track
1184,Robotnico,Backtired - Adriano Remix,2021,trance,track
1185,Orion,Don't Panic,2021,trance,track
1186,Various Artists,Floating Shrine of Inanna,2021,trance,track
1187,DoctorSpook,Sojourn in Goa,2021,trance,track
1188,Proxeeus,Interlude 1,2021,trance,track
1189,Various Artists,Lullaby - NoMosk Chillout Remix,2021,trance,track
1190,Goa Doc,Perpetual Illusion - Goa DJ Mixed,2021,trance,track
1191,DoctorSpook,Cosmic Intelligence,2021,trance,track
1192,Luis Del Vecchio,Essence in You - Mixed,2021,trance,track
1193,Lee Coulson,Magic Bus - WAE2021,2021,trance,track
1194,DoctorSpook,A Million Volts,2021,trance,track
1195,Various Artists,Enter the Stasis - Uplifting Energy Anthem,2021,trance,track
1196,DoctorSpook,Slow Motion - Psy Chill Progressive Trance DJ Mixed,2021,trance,track
1197,Various Artists,X-Plain The Un-X-Plained - Resistance D Mix,2021,trance,track
1198,DoctorSpook,25th Century Technology,2021,trance,track
1199,Various Artists,Bass Drama,2021,trance,track
1200,DJ Jo,A Prayer To The World - Hype Mix,2021,trance,track
1201,Various Artists,The Lost Ghost - Original Mix,2021,trance,track
1202,Various Artists,Sushi Lounge,2021,trance,track
1203,Tromesa,Stereopian,2021,trance,track
1204,Various Artists,Hi Tech - Rave Mix,2021,trance,track
1205,Nexus 6,Ab-Chic - Commander Club Dub,2021,trance,track
1206,Various Artists,Faithful (Vocal Mix),2021,trance,track
1207,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYMR391),2021,trance,track
1208,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM376),2021,trance,track
1209,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM370),2021,trance,track
1210,Various Artists,Waka Waka,2021,trance,track
1211,Xiasou,Diversion - Martin Martin Remix,2021,trance,track
1212,Stefre Roland,Park Defect - Original Mix,2021,trance,track
1213,Proxeeus,The Shunned House,2021,trance,track
1214,Nik Nazarov,Last Kiss,2021,trance,track
1215,Kamasutra,Erotic Love Lounge Music,2021,trance,track
1216,Various Artists,Ambient Stories Of The Desert - Continuous Mix,2021,trance,track
1217,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM379),2021,trance,track
1218,Various Artists,Free Spirit: Oriental Chillout,2021,trance,track
1219,Various Artists,Another Shot,2021,trance,track
1220,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM378),2021,trance,track
1221,Genix,Death Valley,2021,trance,track
1222,Proxeeus,Interlude 4,2021,trance,track
1223,DoctorSpook,Escape,2021,trance,track
1224,Goa Doc,Space Travel,2021,trance,track
1225,Various Artists,World Rebirth Party - Side Liner Remix,2021,trance,track
1226,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM387),2021,trance,track
1227,Various Artists,Don't Answer Me - Chill Lounge Del Mar Mix,2021,trance,track
1228,Various Artists,Lullaby - NoMosk Chillout Remix,2021,trance,track
1229,DoctorSpook,Somewhere On The Gange - Lotus Mix,2021,trance,track
1230,Coral Chiller,Ambient Stories Of The Desert - Continuous Mix,2021,trance,track
1231,Armos,Don't Like Fight,2021,trance,track
1232,Manuel Rocca,Levitated Radio 131 (LEVITATED 131) - HIGHLIGHT OF THE WEEK,2021,trance,track
1233,Various Artists,Berätta,2021,trance,track
1234,Kebin van Reeken,Oblivion,2021,trance,track
1235,Various Artists,Enter the Stasis - Uplifting Energy Anthem,2021,trance,track
1236,Orion,Don't Panic,2021,trance,track
1237,Manuel Rocca,Levitated Radio (LEVITATED 123) - Latest & Best,2021,trance,track
1238,Various Artists,Footsteps,2021,trance,track
1239,Various Artists,Audiomaniacs,2021,trance,track
1240,Manuel Rocca,Levitated Radio (LEVITATED 126) - TUNE OF THE CROWD,2021,trance,track
1241,Skarma,Voided,2021,trance,track
1242,Manuel Rocca,Levitated Radio (LEVITATED 124) - Melodies Beyond The Known,2021,trance,track
1243,Goa Doc,Ohm Nah Shiva,2021,trance,track
1244,Paul Arcane,Losing My Mind - Dream Dancer Extended Remix,2021,trance,track
1245,Sneila,Makazul,2021,trance,track
1246,DoctorSpook,Beyond Solar System,2021,trance,track
1247,Sneila,The Call Of Cthuluh,2021,trance,track
1248,DoctorSpook,Extra Motions,2021,trance,track
1249,Psychedelic Trance Doc,We're the Aliens on the Earth,2021,trance,track
1250,Cristina Soto,What We Do - Acoustic Mix,2022,trance,track
1251,Dan J. Schulte,Crack Of Sunlight,2022,trance,track
1252,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM419),2022,trance,track
1253,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYMR412),2022,trance,track
1254,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM444),2022,trance,track
1255,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM428),2022,trance,track
1256,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM453),2022,trance,track
1257,DoctorSpook,Enlightenment,2022,trance,track
1258,Xiasou,The Pressure,2022,trance,track
1259,Coral Chiller,Awake,2022,trance,track
1260,DoctorSpook,Phunky People - Mixed,2022,trance,track
1261,Various Artists,You Belong To Me - Original Mix,2022,trance,track
1262,Various Artists,Shining - Neal Lorenzani Edit,2022,trance,track
1263,Various Artists,Kill the Silence - Original Club-Mix,2022,trance,track
1264,Fred Hyas,Meet Dawn,2022,trance,track
1265,Art of Silence,Moments in Love,2022,trance,track
1266,Xiasou,Diversion - Alberto Sainz Remix,2022,trance,track
1267,Cybordelics,Peter Pan - Sikora‘s Captain Hook's House Remix,2022,trance,track
1268,Pacific Link,Espace - Hardstyle Mix 1,2022,trance,track
1269,Stratil,Moon of Mars,2022,trance,track
1270,Goa Doc,Geish-V - Goa Psy Trance 2020 DJ Mixed,2022,trance,track
1271,Dylan Deck,Closed Door,2022,trance,track
1272,Various Artists,Colors,2022,trance,track
1273,Various Artists,It's Our Future - Live At The Loveparade 1996,2022,trance,track
1274,Goa Doc,Perpetual Illusion (Goa Trance 2021 Mix) - Mixed,2022,trance,track
1275,Various Artists,Connecting People,2022,trance,track
1276,DoctorSpook,Alala,2022,trance,track
1277,Various Artists,All You Give,2022,trance,track
1278,Har-El,Virtual Island,2022,trance,track
1279,Gangguru,Access Denied - Draeke Rebuilt Remix,2022,trance,track
1280,Various Artists,Ticking Clocks,2022,trance,track
1281,Lunar Dawn,Liquefactive Neurosis,2022,trance,track
1282,DoctorSpook,Sarva Mangala Mangalye,2022,trance,track
1283,Virtual Light,Tetragrammaton,2022,trance,track
1284,Xiasou,Tolkien,2022,trance,track
1285,DoctorSpook,Somewhere On The Gange - Lotus Mix,2022,trance,track
1286,Paul Thomas,Argus - Extended Mix,2022,trance,track
1287,Rocket Base,Future Cooperation - Original Radio Mix,2022,trance,track
1288,Kailum,Morpheos - Remix,2022,trance,track
1289,Manuel Rocca,Levitated Radio 134 (LEVITATED 134) - Beyond The Known,2022,trance,track
1290,Gangguru,Ramawaï - Early Mix,2022,trance,track
1291,Klubbheads,Cheddar With Mayonaise,2022,trance,track
1292,Rocket Base,In My House - Original Club Mix,2022,trance,track
1293,Art of Silence,Goodbye Silence,2022,trance,track
1294,Various Artists,The Pressure,2022,trance,track
1295,Manuel Rocca,Levitated Radio 133 (LEVITATED 133) - Welcome & Coming Up,2022,trance,track
1296,Manuel Rocca,Levitated Radio 135 (LEVITATED 135) - Latest And Best,2022,trance,track
1297,Trivia,Oriental Travel,2022,trance,track
1298,Rocket Base,House of Love - Daagard & Morane Edit,2022,trance,track
1299,Various Artists,Protect Your Ears - Slasherz Extended Remix,2022,trance,track
1300,Various Artists,Inside Out,2022,trance,track
1301,Various Artists,Break Free - Original Mix,2022,trance,track
1302,Dan J. Schulte,Giant Mushroom Forest,2022,trance,track
1303,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM437),2022,trance,track
1304,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM424),2022,trance,track
1305,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM418),2022,trance,track
1306,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM430),2022,trance,track
1307,Various Artists,Cruisin',2022,trance,track
1308,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYMR410),2022,trance,track
1309,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM438),2022,trance,track
1310,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM436),2022,trance,track
1311,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM431),2022,trance,track
1312,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM421),2022,trance,track
1313,Kamasutra,Kisses and Cuddles,2022,trance,track
1314,Kamasutra,Under the Sheets,2022,trance,track
1315,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYMR407),2022,trance,track
1316,DoctorSpook,Life or Coma Dream - Mixed,2022,trance,track
1317,Guy Gadbois,Delusional - Esteble Remix - Mixed,2022,trance,track
1318,Various Artists,Time Chic - Original Mix,2022,trance,track
1319,Various Artists,Offshore,2022,trance,track
1320,Xiasou,Bring Me Fire,2022,trance,track
1321,Tron,Faces,2022,trance,track
1322,Kamasutra,Passionate Ambience,2022,trance,track
1323,GEHØR,Journey to the Unknown - Mixed,2022,trance,track
1324,Nik Nazarov,Open,2022,trance,track
1325,Various Artists,Ab-Chic - Acrid Abeyance Remix,2022,trance,track
1326,Various Artists,One to Make Her Happy,2022,trance,track
1327,Nik Nazarov,Look Around - Teskera Remix,2022,trance,track
1328,Various Artists,Flashback,2022,trance,track
1329,Jourdan Bordes,Tonasket,2022,trance,track
1330,Various Artists,One to Make Her Happy,2022,trance,track
1331,JP,The Power - Mix Cut,2022,trance,track
1332,DoctorSpook,Mad Kuranes,2022,trance,track
1333,Various Artists,You're Not Better On Your Own - Radio Edit,2022,trance,track
1334,Various Artists,Xibalba - Preview,2022,trance,track
1335,DoctorSpook,Mowgli - Goa Psy Trance Rave DJ Mixed,2022,trance,track
1336,Gangguru,Horse Whispers,2022,trance,track
1337,Various Artists,Lullaby - NoMosk Chillout Remix,2022,trance,track
1338,Various Artists,Tune - SQ-1 Remix Edit,2022,trance,track
1339,Gangguru,New Future - Remix,2022,trance,track
1340,Various Artists,Feierwall - Fast and Furious Energy Mix,2022,trance,track
1341,Rocket Base,Future Cooperation - Original Club Mix,2022,trance,track
1342,Rocket Base,House of Love - Original Radio Mix,2022,trance,track
1343,Various Artists,Bring Me Fire,2022,trance,track
1344,Rocket Base,White Noize - Alternative Edit,2022,trance,track
1345,Various Artists,Flashback,2022,trance,track
1346,Dylan Deck,Cleopatra,2022,trance,track
1347,Various Artists,Dreamworld Reloaded - Extended Mix,2022,trance,track
1348,Dylan Deck,Before the Dark World - Mixed,2022,trance,track
1349,Rocket Base,House of Love - Daagard & Morane Remix,2022,trance,track
1350,Various Artists,It's a Fine Day,2022,trance,track
1351,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM436),2022,trance,track
1352,Nostromosis,Sarva Mangala Mangalye,2022,trance,track
1353,Various Artists,Haze,2022,trance,track
1354,Various Artists,The Lost Ghost - Original Mix,2022,trance,track
1355,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM451),2022,trance,track
1356,Xiasou,Bring Me Fire,2022,trance,track
1357,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM440),2022,trance,track
1358,Various Artists,Midnight in the Garden,2022,trance,track
1359,Fred Hyas,Meet Dawn,2022,trance,track
1360,Megamind & Swegga,Love You Better,2022,trance,track
1361,Tron,Tbh,2022,trance,track
1362,Various Artists,The Real You - Jorn van Deynhoven Remix,2022,trance,track
1363,Laura Rose,Killing Time - McKeown & Bassiray Remix - Mixed,2022,trance,track
1364,DoctorSpook,Geish-V,2022,trance,track
1365,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM445),2022,trance,track
1366,Various Artists,Kill the Silence - Original Club-Mix,2022,trance,track
1367,Various Artists,Tune - Jens O. & Spacekid Remix,2022,trance,track
1368,Various Artists,One Tea Spoon,2022,trance,track
1369,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM450),2022,trance,track
1370,Various Artists,Hot Nights in Miami,2022,trance,track
1371,DoctorSpook,Life or Coma Dream - Mixed,2022,trance,track
1372,DoctorSpook,Phunky People - Mixed,2022,trance,track
1373,Various Artists,The Answer - Remix,2022,trance,track
1374,Cybordelics,Peter Pan - Marie Wilhelmine Anders Remix,2022,trance,track
1375,Nik Nazarov,Look Around - Teskera Remix,2022,trance,track
1376,JP,The Power - Mix Cut,2022,trance,track
1377,Various Artists,Wizards Of Sound - Radio Edit,2022,trance,track
1378,Various Artists,Feierwall - Fast and Furious Energy Mix,2022,trance,track
1379,GEHØR,Journey to the Unknown - Mixed,2022,trance,track
1380,DoctorSpook,Metamorphose,2022,trance,track
